ageEstimate;companyName;connectionsCount;country;followable;followersCount;genderEstimate;posTitle;startDate;endDate;ID;type
52.0;Sofraco Engineering Systems;221.0;au;1.0;222.0;male;Senior Engineer;2008-01-01;;16229014;train
52.0;Morrell Professional Consulting;221.0;au;1.0;222.0;male;CEO;1999-04-01;;16229014;train
52.0;Morrell Professional Consulting;221.0;au;1.0;222.0;male;CEO;2008-01-01;;16229014;train
52.0;Morrell Plumbing Pty Ltd;221.0;au;1.0;222.0;male;CEO;1999-04-01;;16229014;train
43.0;Infostream Solutions Ltd;243.0;au;1.0;244.0;male;Software Engineer;2006-09-01;2007-09-01;16231200;train
43.0;Macquarie Group;243.0;au;1.0;244.0;male;JEE Software Engineer;2007-09-01;2010-05-01;16231200;train
43.0;ish group;243.0;au;1.0;244.0;male;JEE Software Engineer;2010-05-01;2011-02-01;16231200;train
43.0;Suncorp Group;243.0;au;1.0;244.0;male;JEE Software Engineer;2011-02-01;;16231200;train
43.0;PanelHype;500.0;au;1.0;1796.0;male;Advisor;2017-04-01;;16310528;train
43.0;Skyfii;500.0;au;1.0;1796.0;male;Consultant;2017-03-01;2017-06-01;16310528;train
43.0;Site Tour;500.0;au;1.0;1796.0;male;General Manager;2015-09-01;2016-12-01;16310528;train
43.0;Adshel;500.0;au;1.0;1796.0;male;Head of Platform Sales;2017-06-01;;16310528;train
26.0;Harwood Andrews;247.0;au;1.0;247.0;female;Seasonal Clerk;2016-07-01;2016-07-01;16356113;train
26.0;Penguin Random House Australia;247.0;au;1.0;247.0;female;Rights and Permissions Assistant;2016-06-01;2017-05-01;16356113;train
26.0;Sladen Legal;247.0;au;1.0;247.0;female;Seasonal Clerk;2017-07-01;2017-07-01;16356113;train
26.0;Penguin Random House Australia;247.0;au;1.0;247.0;female;Rights Contracts Administrator;2017-05-01;;16356113;train
48.0;McCullough Robertson;500.0;au;1.0;516.0;male;Partner;2006-04-01;;16356443;train
35.0;IQPC;500.0;au;1.0;1394.0;male;Business Development Lead - Mining IQ;2012-01-01;2015-09-01;16415254;train
35.0;Austmine;500.0;au;1.0;1394.0;male;Consulting Sales Director;2016-06-01;2017-03-01;16415254;train
35.0;Public Sector Network;500.0;au;1.0;1394.0;male;Director;2016-02-01;;16415254;train
35.0;Event Insider;500.0;au;1.0;1394.0;male;Director;2016-01-01;;16415254;train
54.0;Hauser Marketing Group;500.0;au;1.0;1867.0;female;Director;2000-01-01;2017-09-01;16431389;train
54.0;Worklogic;500.0;au;1.0;1867.0;female;Marketing Advisor;2016-06-01;;16431389;train
54.0;Partner Development Centre Asia Pacific;500.0;au;1.0;1867.0;female;Lead Marketing Consultant;2009-11-01;2011-11-01;16431389;train
54.0;Australasian Legal Practice Management Association;500.0;au;1.0;1867.0;female;Marketing & Business Development Manager;2011-11-01;2017-09-01;16431389;train
47.0;Novo IT Australia;500.0;au;0.0;1578.0;male;Director - Innovation & Strategy;2016-03-01;2018-06-01;16507476;train
47.0;AVC Pty Ltd;500.0;au;0.0;1578.0;male;Director - Consulting and Architecture;2011-07-01;2014-04-01;16507476;train
47.0;AVC Pty Ltd;500.0;au;0.0;1578.0;male;Innovation and Strategy Director;2014-04-01;2016-02-01;16507476;train
47.0;DevPlus Pty Ltd;500.0;au;0.0;1578.0;male;Director;2014-07-01;2016-02-01;16507476;train
38.0;Exxaro Resources;500.0;au;0.0;0.0;male;Team Lead: SAP GRC AC 10 Implementation & Authorization Role Re-design via TWC (Pty);2011-04-01;2012-05-01;16529815;train
38.0;TWC Pty Ltd;500.0;au;0.0;0.0;male;SAP GRC Technical Solution Architect;2011-03-01;2012-05-01;16529815;train
38.0;AGL Energy;500.0;au;0.0;0.0;male;SAP Security/GRC Lead - Corporate;2014-05-01;2015-05-01;16529815;train
38.0;Woolworths Group;500.0;au;0.0;0.0;male;Head of Identity Management;2015-11-01;;16529815;train
36.0;University of Sydney;500.0;au;1.0;1866.0;male;Lecturer;2009-01-01;2016-03-01;16537611;train
36.0;The University of Sydney Business School;500.0;au;1.0;1866.0;male;Senior Lecturer;2016-04-01;;16537611;train
58.0;Business Revolutions;500.0;au;1.0;1362.0;male;Principle Partner;2010-01-01;2015-09-01;16588727;train
58.0;iOctane;500.0;au;1.0;1362.0;male;Partner;2008-09-01;2015-10-01;16588727;train
58.0;iOctane;500.0;au;1.0;1362.0;male;General Manager;2008-01-01;2008-09-01;16588727;train
58.0;iOctane;500.0;au;1.0;1362.0;male;Director - Client Engagement;2004-07-01;2008-01-01;16588727;train
23.0;Event Cinemas;69.0;au;1.0;69.0;female;Candy Bar Supervisor;2018-06-01;;16601708;train
23.0;JB Hi-Fi;69.0;au;1.0;69.0;female;Salesperson;2015-10-01;2016-04-01;16601708;train
23.0;Event Cinemas;69.0;au;1.0;69.0;female;Duty Manager;2018-10-01;;16601708;train
23.0;Event Cinemas;69.0;au;1.0;69.0;female;Cinema Worker;2016-02-01;;16601708;train
44.0;AgriWebb;500.0;au;1.0;538.0;male;Head of Engineering;2015-07-01;;16630318;train
44.0;Newgency;500.0;au;1.0;538.0;male;Senior Software Engineer;2000-01-01;2001-10-01;16630318;train
44.0;Nokia Bell Labs;500.0;au;1.0;538.0;male;Software Engineer;1998-07-01;1998-12-01;16630318;train
44.0;IBM;500.0;au;1.0;538.0;male;Performance Architect/Team Leader/Developer;2004-05-01;2012-06-01;16630318;train
37.0;CSIRO;500.0;au;1.0;1901.0;;Research Scientist;2012-02-01;2014-12-01;16721538;train
37.0;CSIRO;500.0;au;1.0;1901.0;;Team Leader;2014-12-01;;16721538;train
37.0;The University of Queensland;500.0;au;1.0;1901.0;;Postdoctoral research fellow (Centre for Brain Genomics);2010-04-01;2012-02-01;16721538;train
37.0;University of Washington;500.0;au;1.0;1901.0;;Visiting Scholar;2012-01-01;2012-03-01;16721538;train
33.0;Norman Disney & Young;500.0;au;1.0;545.0;male;Associate;2016-09-01;;16749722;train
33.0;Norman Disney & Young;500.0;au;1.0;545.0;male;Mechanical Engineer;2010-01-01;2014-09-01;16749722;train
33.0;Norman Disney & Young;500.0;au;1.0;545.0;male;Senior Mechanical Engineer;2014-09-01;2016-09-01;16749722;train
30.0;Woodside Energy;357.0;au;1.0;358.0;male;Drilling Engineer;2015-02-01;;16752644;train
30.0;Woodside Energy;357.0;au;1.0;358.0;male;Chemical/Process Vacation Engineer;2013-12-01;2014-03-01;16752644;train
30.0;Woodside Energy;357.0;au;1.0;358.0;male;(South Korea Secondment) Drilling Engineer Graduate;2015-10-01;2015-11-01;16752644;train
30.0;KPMG Australia;357.0;au;1.0;358.0;male;Intern;2014-06-01;2014-07-01;16752644;train
42.0;News Digital Media;500.0;au;1.0;684.0;male;Frontend Architect;2006-09-01;2009-10-01;16766177;train
42.0;Atlassian;500.0;au;1.0;684.0;male;Frontend Developer and Team Lead;2009-11-01;2013-06-01;16766177;train
42.0;Ansarada;500.0;au;1.0;684.0;male;Interface Architect, Design Ops team;2014-03-01;2018-03-01;16766177;train
42.0;BigCommerce;500.0;au;1.0;684.0;male;Senior Frontend Engineer;2013-07-01;2014-03-01;16766177;train
43.0;Maurice Blackburn Lawyers;500.0;au;1.0;1227.0;male;Principal lawyer, leading Australian Volkswagen diesel emissions class actions;2003-10-01;;16769361;train
43.0;Youth Law Australia;500.0;au;1.0;1227.0;male;Research Assistant;1996-01-01;1996-03-01;16769361;train
43.0;Pigott Stinson Lawyers;500.0;au;1.0;1227.0;male;Associate;1996-05-01;2001-09-01;16769361;train
43.0;Hillsong Church;500.0;au;1.0;1227.0;male;Manager - International Operations;2001-09-01;2003-10-01;16769361;train
30.0;Cowell Clarke;500.0;au;1.0;577.0;male;Associate;2016-07-01;2018-03-01;16774363;train
30.0;Cowell Clarke;500.0;au;1.0;577.0;male;Lawyer;2014-02-01;2016-07-01;16774363;train
30.0;Australian Taxation Office;500.0;au;1.0;577.0;male;Client Services Representative;2010-03-01;2013-07-01;16774363;train
30.0;Cowell Clarke;500.0;au;1.0;577.0;male;Law Clerk;2013-07-01;2014-02-01;16774363;train
43.0;ARTC;432.0;au;1.0;442.0;female;Programme Delivery Manager NSW/VIC - Inland Rail;2016-11-01;2018-01-01;16781764;train
43.0;ARTC;432.0;au;1.0;442.0;female;Senior Project Manager;2016-08-01;2016-11-01;16781764;train
43.0;Queensland Urban Utilities;432.0;au;1.0;442.0;female;Program Director Treatment Plants;2014-11-01;2016-07-01;16781764;train
43.0;Queensland Urban Utilities;432.0;au;1.0;442.0;female;Project Director;2013-02-01;2014-11-01;16781764;train
25.0;Professionals Freedom Realty;111.0;au;1.0;110.0;;Sales and Marketing Consultant;2017-03-01;;16852501;train
25.0;First National Real Estate;111.0;au;1.0;110.0;;Office Administrative Assistant;2013-02-01;2015-06-01;16852501;train
25.0;Professionals Freedom Realty;111.0;au;1.0;110.0;;Property Administrator;2015-05-01;;16852501;train
25.0;Baskin Robbins;111.0;au;1.0;110.0;;Team Member;2010-01-01;2012-01-01;16852501;train
38.0;Commonwealth Bank;269.0;au;1.0;267.0;female;Digital Producer (Contract);2013-05-01;2013-09-01;16889162;train
38.0;ANZ;269.0;au;1.0;267.0;female;Digital Content Specialist;2014-11-01;;16889162;train
38.0;ANZ;269.0;au;1.0;267.0;female;Web Content Manager (Contract);2013-10-01;2014-03-01;16889162;train
38.0;Vodafone;269.0;au;1.0;267.0;female;Digital Producer (Contract);2014-05-01;2014-10-01;16889162;train
28.0;Peter Rowland;457.0;au;1.0;454.0;;Kitchen Assistant;2016-02-01;;16893806;train
28.0;Spotless Group;457.0;au;1.0;454.0;;Kitchen Assistant;2014-09-01;;16893806;train
28.0;O'Brien Group Australia;457.0;au;1.0;454.0;;Retail Sales Assistant;2015-08-01;;16893806;train
28.0;Indian Grocery Store;457.0;au;1.0;454.0;;Accounting Clerk;2013-10-01;2014-08-01;16893806;train
33.0;ARC Centre of Excellence for Creative Industries and Innovation (CCI);500.0;au;1.0;714.0;male;Research associate;2006-01-01;2014-12-01;16900153;train
33.0;Georgetown University Law Center;500.0;au;1.0;714.0;male;Visiting researcher;2010-07-01;2011-06-01;16900153;train
33.0;Creative Commons Australia;500.0;au;1.0;714.0;male;Project Lead;2003-01-01;;16900153;train
33.0;QUT (Queensland University of Technology);500.0;au;1.0;714.0;male;Senior Research Fellow;2009-01-01;;16900153;train
33.0;News Corp;253.0;au;1.0;253.0;female;News Community Media;2014-08-01;;16915529;train
38.0;CPB Contractors;427.0;au;1.0;428.0;male;Consulting Information Architect (Oakton Portal Program);2011-04-01;2011-06-01;16929790;train
38.0;The GPT Group;427.0;au;1.0;428.0;male;Consulting Information Architect (Oakton Portal Program);2010-02-01;2010-04-01;16929790;train
38.0;Oakton;427.0;au;1.0;428.0;male;Experience Design Lead (CX/UX/SD);2008-03-01;2014-10-01;16929790;train
38.0;Sydney Water;427.0;au;1.0;428.0;male;Consulting Information Architect (Oakton Portal Program);2008-09-01;2011-07-01;16929790;train
43.0;WorleyParsons;500.0;au;1.0;702.0;male;Lead Mechanical Engineer;2004-10-01;2015-04-01;16965173;train
43.0;Ausenco;500.0;au;1.0;702.0;male;Lead Mechanical Engineer;2015-04-01;2015-10-01;16965173;train
43.0;Jacobs;500.0;au;1.0;702.0;male;Senior Mechanical Engineer;2016-12-01;;16965173;train
43.0;MWH, now part of Stantec;500.0;au;1.0;702.0;male;Senior Mechanical Engineer;1999-08-01;2004-09-01;16965173;train
22.0;Betts Group Pty. Ltd.;24.0;au;1.0;24.0;female;Retail Sales Representative;2014-01-01;2015-01-01;16990379;train
22.0;Rhythm Inc;24.0;au;1.0;24.0;female;Retail Sales Representative;2016-04-01;;16990379;train
36.0;UNSW Water Research Laboratory;500.0;au;1.0;517.0;;PHD Student;2015-08-01;;16998643;train
36.0;GHD;500.0;au;1.0;517.0;;Senior Coastal/Maritime Engineer;2009-01-01;;16998643;train
36.0;Aurecon;500.0;au;1.0;517.0;;Coastal/Maritime Engineer;2007-02-01;2009-04-01;16998643;train
36.0;Arup;500.0;au;1.0;517.0;;Coastal/Maritime Engineer;2008-05-01;2009-02-01;16998643;train
48.0;National Australia Bank;438.0;au;1.0;439.0;male;Relationship Manager;1999-01-01;2005-07-01;17043590;train
48.0;St.George Bank;438.0;au;1.0;439.0;male;Senior Relationship Manager Manufacturing & Wholesale Industry;2004-07-01;;17043590;train
32.0;Outware Mobile;500.0;au;1.0;648.0;;Android Developer;2014-09-01;2017-03-01;17047131;train
32.0;ACTIVE StarCite;500.0;au;1.0;648.0;;Intern QA Engineer;2009-07-01;2010-05-01;17047131;train
32.0;Australia Post;500.0;au;1.0;648.0;;Application Developer Android;2017-04-01;;17047131;train
26.0;Marsh & McLennan Companies;500.0;au;1.0;1325.0;male;Program delivery consultant;2017-04-01;;17084022;train
26.0;Kinetic Super;500.0;au;1.0;1325.0;male;Head of Technology Services;2015-11-01;2017-03-01;17084022;train
26.0;Bupa;500.0;au;1.0;1325.0;male;Technology Program Delivery Manager;2010-09-01;2015-10-01;17084022;train
26.0;Bupa;500.0;au;1.0;1325.0;male;IT Consultant;2009-02-01;2010-08-01;17084022;train
25.0;GBG Australia;256.0;au;1.0;256.0;male;Geophysicist;2016-06-01;;17102802;train
25.0;World Vision Australia;256.0;au;1.0;256.0;male;Senior Fundraising Promoter;2015-10-01;2016-06-01;17102802;train
25.0;World Vision Australia;256.0;au;1.0;256.0;male;Fundraising Promoter;2014-08-01;2015-10-01;17102802;train
45.0;BLOCHTECH Engineering;500.0;au;1.0;940.0;male;Director;1999-07-01;;17141960;train
45.0;VROC Artificial Intelligence;500.0;au;1.0;940.0;male;CEO;2015-06-01;;17141960;train
38.0;QIC;500.0;au;1.0;675.0;male;National Business Innovation Manager;2017-06-01;;17215574;train
38.0;oOh!;500.0;au;1.0;675.0;male;Devlelopment & Asset Manager ANZ;2012-05-01;2013-11-01;17215574;train
38.0;oOh!;500.0;au;1.0;675.0;male;Commercial Manager - Fly;2013-12-01;2017-05-01;17215574;train
38.0;oOh!;500.0;au;1.0;675.0;male;Development Manager;2010-08-01;2012-04-01;17215574;train
47.0;Bupa;500.0;au;1.0;1210.0;male;BizTalk Senior Consultant;2014-01-01;2016-02-01;17224533;train
47.0;Commodo Web & Integration Services;500.0;au;1.0;1210.0;male;Senior Developer/Architect ( Web/Azure/BizTalk/SharePoint );2009-01-01;;17224533;train
47.0;Sonos, Inc.;500.0;au;1.0;1210.0;male;BizTalk Architect/Developer;2013-04-01;2014-08-01;17224533;train
47.0;TwoConnect: Make Your Apps Talk To Each Other. Azure & BizTalk Integration Consulting & Development;500.0;au;1.0;1210.0;male;Senior BizTalk Developer;2012-01-01;;17224533;train
24.0;Telstra;207.0;au;1.0;206.0;male;Tech Bar;2011-04-01;2012-06-01;17244999;train
24.0;Telstra;207.0;au;1.0;206.0;male;NSW Regional Sales Coach;2015-10-01;2016-08-01;17244999;train
24.0;Anonymous Animals;207.0;au;1.0;206.0;male;Production Coordinator;2017-01-01;;17244999;train
24.0;Telstra;207.0;au;1.0;206.0;male;Local Customer Service Consultant;2012-05-01;2016-11-01;17244999;train
44.0;The University of Queensland;253.0;au;1.0;253.0;male;Senior Lecturer;2013-06-01;;17258293;train
44.0;Gympie Radiology;253.0;au;1.0;253.0;male;Visiting Radiologist;2016-01-01;;17258293;train
44.0;Seattle Cancer Care Alliance;253.0;au;1.0;253.0;male;Radiology Fellow;2008-05-01;2008-07-01;17258293;train
44.0;Lightbox Radiology Education;253.0;au;1.0;253.0;male;Radiologist;2010-07-01;;17258293;train
35.0;Eservices;495.0;au;1.0;493.0;male;Developer;2007-07-01;2009-11-01;17290307;train
35.0;Eservices;495.0;au;1.0;493.0;male;Integration Specialist;2010-07-01;2011-01-01;17290307;train
35.0;The Lumery;495.0;au;1.0;493.0;male;Marketing Automation Lead;2018-08-01;;17290307;train
35.0;Responsys;495.0;au;1.0;493.0;male;Senior Product Consultant;2012-08-01;2014-04-01;17290307;train
37.0;Burwood Council;500.0;au;1.0;1673.0;male;Media and Communications Manager;2012-04-01;2012-11-01;17291360;train
37.0;N2N Communications;500.0;au;1.0;1673.0;male;Consultant;2012-10-01;2015-01-01;17291360;train
37.0;WrightsPR;500.0;au;1.0;1673.0;male;Consultant;2011-06-01;2012-03-01;17291360;train
37.0;Commonwealth Bank;500.0;au;1.0;1673.0;male;Group Public Affairs and Communications;2015-02-01;2015-12-01;17291360;train
36.0;Fijicare Insurance Limited;306.0;au;1.0;306.0;;Casual admin/reception;2005-01-01;2006-10-01;17343588;train
36.0;Aon;306.0;au;1.0;306.0;;Senior Account Broker ANZIIF (Snr Assoc) CIP;2005-01-01;2011-01-01;17343588;train
36.0;Aon;306.0;au;1.0;306.0;;Client Executive ANZIIF (Snr Assoc) CIP;2012-02-01;;17343588;train
28.0;Thirdi Group;250.0;au;1.0;254.0;male;Business Development Manager - Asia/Pacific;2015-11-01;;17363335;train
28.0;China Southern Airlines;250.0;au;1.0;254.0;male;Cabin Service Instructor;2010-06-01;2015-11-01;17363335;train
28.0;renaissance tours;250.0;au;1.0;254.0;male;Busienss Development Executive;2010-02-01;2012-03-01;17363335;train
63.0;SA Ambulance Service;500.0;au;1.0;2147.0;male;Senior Medical Retrieval Consultant, MedSTAR;2015-06-01;2018-07-01;17367450;train
63.0;Royal Adelaide Hospital;500.0;au;1.0;2147.0;male;Director, Trauma Services;1983-08-01;2018-07-01;17367450;train
63.0;Department of the Premier and Cabinet, Government of South Australia;500.0;au;1.0;2147.0;male;State Controller (Health);2007-01-01;2017-10-01;17367450;train
63.0;University of Adelaide;500.0;au;1.0;2147.0;male;Clinical Associate Professor;1989-01-01;;17367450;train
43.0;MPower Group;500.0;au;1.0;2719.0;male;Business Development Manager;2014-08-01;2015-07-01;17371323;train
43.0;Octillion Power Systems;500.0;au;1.0;2719.0;male;Business Development Manager;2015-07-01;2015-10-01;17371323;train
43.0;Verdia;500.0;au;1.0;2719.0;male;General Manager, Large programs;2015-09-01;;17371323;train
43.0;Grant Thornton Australia;500.0;au;1.0;2719.0;male;Consultant: Indirect Tax;2014-08-01;2015-10-01;17371323;train
31.0;Australian Academy of Technology and Engineering;269.0;au;1.0;269.0;male;Research & Policy Officer;2015-05-01;2015-12-01;17399062;train
31.0;Moreland Energy Foundation Ltd.;269.0;au;1.0;269.0;male;Volunteer;2015-01-01;2015-04-01;17399062;train
31.0;Carbon Market Institute;269.0;au;1.0;269.0;male;Intern;2014-08-01;2015-05-01;17399062;train
31.0;Department of the Environment and Energy;269.0;au;1.0;269.0;male;Policy Officer;2016-02-01;;17399062;train
24.0;Composers Centre;500.0;au;1.0;863.0;female;Curricula Developer - Centre for Screen Business;2008-01-01;2009-12-01;17411228;train
24.0;Stay Gold Features;500.0;au;1.0;863.0;female;International Producer Placement;2017-02-01;2017-03-01;17411228;train
24.0;Midwinter Films;500.0;au;1.0;863.0;female;Company Director / Producer;2008-05-01;;17411228;train
24.0;Cowlick Entertainment Group;500.0;au;1.0;863.0;female;Senior Producer and Development Executive;2015-12-01;2017-01-01;17411228;train
26.0;Department of Defence;500.0;au;1.0;1298.0;;Operations Officer;2014-10-01;;17433062;train
26.0;Blumont, Inc.;500.0;au;1.0;1298.0;;Program Risk Security Manager;2013-07-01;2014-04-01;17433062;train
26.0;e-Cruitment;500.0;au;1.0;1298.0;;Cofounder;2012-09-01;;17433062;train
26.0;Department of Defence;500.0;au;1.0;1298.0;;Officer;2013-01-01;2014-10-01;17433062;train
68.0;Huntsman Corporation;500.0;au;1.0;5777.0;male;International Director;1992-01-01;1995-12-01;17472845;train
68.0;ELTHAM College (Australia);500.0;au;1.0;5777.0;male;Board Vice Chair & Chair Risk Committee;2013-04-01;;17472845;train
68.0;Dattner Grant Pty Ltd;500.0;au;1.0;5777.0;male;Former Owner - Founding Partner - now Associate;1997-12-01;2018-01-01;17472845;train
36.0;Telstra;500.0;au;1.0;1051.0;male;Legal Counsel (Secondment - HR Legal);2009-02-01;2009-07-01;17506076;train
36.0;Herbert Smith Freehills;500.0;au;1.0;1051.0;male;Partner;2009-11-01;;17506076;train
36.0;Norton Rose Fulbright;500.0;au;1.0;1051.0;male;Lawyer;2007-03-01;2009-11-01;17506076;train
27.0;CRMNow Pty Ltd;500.0;au;1.0;1179.0;male;Manager - Business/Project Implementation;2010-02-01;2011-06-01;17555416;train
27.0;CRMNow Pty Ltd;500.0;au;1.0;1179.0;male;Director - Digital Marketing Solutions;2011-06-01;2013-06-01;17555416;train
27.0;Marketing Cube;500.0;au;1.0;1179.0;male;Director - Customer Success & Marketing;2013-06-01;;17555416;train
27.0;Sydney Gay and Lesbian Business Association (SGLBA);500.0;au;1.0;1179.0;male;Director Media and Communications;2015-02-01;;17555416;train
29.0;Brisbane Airport Corporation;81.0;au;1.0;82.0;male;Environmental Officer;2013-12-01;;17564441;train
29.0;The University of Queensland;81.0;au;1.0;82.0;male;Student;2012-03-01;2012-11-01;17564441;train
